work_order_id,ac_model,aircraft_description,mel_detail_id,mel_code,mel_chapter_code,ata_chapter_code,issue_date,closing_date,estimated_groundtime_minutes,release_total_aircraft_hours,aircraft_position_issue,component_part_number,opco_code,workstep_text,action_text,parts_text
11611959,A320,EI-DEM AIRBUS A320-214,,,,31-36,1/14/2025,1/16/2025,30,3143712.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-01-14: CHANGE FDIMU INTERNAL PCMCIA CARD
 -BACKGROUND. WGL DOWNLOADING HAS DROPPED OFF ON THIS AIRCRAFT.. MANUAL DOWNLOADING IS NEEDED TO SUPPLEMENT. . ACTION REQUESTED=. PLEASE KEEP CARD SAFE FOR COLLECTION - DO NOT DOWNLOAD.. . PLEASE CHANGE FDIMU INTERNAL PCMCIA IAW AMM. AMM 31-36-00-000-001-A - REMOVAL OF THE PERSONAL COMPUTER. AND. AMM 31-36-00-400-001-A - INSTALLATION OF THE PERSONAL COMPUTER MEMORY CARD (PCMCIA) OF THE FDIMU/DMU. . DO NOT DOWNLOAD THE DISK IN THE DTU - KEEP DISK SAFE.. (REQUESTED BY PAUL KEARNEY 25485)","ACTIONS:
- 2025-01-16 FDIMU PCMCIA CARD REPLACED IN ACCORDANCE WITH. AMM 31-36-00-000-001-A AND AMM 31-36-00-400-001-A REV.111. . CARD LEFT ON TSC DESK FAO OF PAUL KEARNEY",
12212873,A320,EI-DEJ AIRBUS A320-214,,,,May-00,5/27/2025,5/29/2025,0,3252616.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-27: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-05-28 PERFORM CHECK: A320 RAMP CHECK (RAMP)PERFORMED RAMP CHECK IAW ALD431 REV.41",
11641555,A320,EI-DVE AIRBUS A320-214,,,,78-32,5/20/2025,,180,,NO2ENG,642-3801-521,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-20: 
 -CARRY OUT A GENERAL VISUAL INSPECTION OF THE THRUST REVERSER PER TASK CARD ZL-451-01-1.. . PERFORM ON PN: 642-3801-521, S/N: ROH8902001 . INSTALLED AT: NO2ENG (HIGHEST POS: NO2ENG). PART DESCR.: THRUST REVERSER. . PLANNING NOTE: BOTH W/O AND ASSOCIATED TASK TO BE CERTIFIED",,
11995061,A21N,EI-XLR AIRBUS A321-253NY,,,,May-00,5/16/2025,5/17/2025,0,117919.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-16: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 72/HR IAW ALD431","ACTIONS:
- 2025-05-17 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
11781435,A320,EI-DVH AIRBUS A320-214,,,,May-00,3/27/2025,3/27/2025,0,2764114.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-03-27: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-03-27 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
12230732,A332,EI-DAA AIRBUS A330-200,,,,46-21,6/13/2025,6/18/2025,60,5779349.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-13: ACARS 24TX UPDATE SOFTWARE PN LAX49550700
 -BACKGROUND: . UPDATED SOFTWARE TO UPDATE HIGH GROUND SPEED THRESHOLD SETTING TO ""0"".. . WORK INSTRUCTION: . . 1. PLEASE LOAD ATSU DATABASE 24TX VERSION LAX49550700 INTO ATSU IAW AMM TASK TASK 46-21-00-610-801-B UPLOADING OF THE ATSU SOFTWARE COMPONENT        . . NOTE:. PLEASE NOTE THAT THIS VERSION IS LISTED AS LAX49550700 IN PDL MEMORY.               . 2. PLEASE RAISE A TAQ TO AVIONICS REQUESTING FOR THE SOFTWARE CONFIGURATION FILE ON THE TECHWEB TO BE UPDATED. . . .  . ...................END","ACTIONS:
- 2025-06-18 ACARS 24TX UPDATE SOFTWARE PN LAX49550700MAINTENANCE DATA REVISION NUMBER :121. ACARS 24TX UPDATED SOFTWARE PN LAX49550700",
11650199,A20N,EI-NSB AIRBUS A320-251N,,,,May-00,2/20/2025,2/22/2025,0,307653.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-20: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-02-22 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
946337,A333,EI-GCF AIRBUS A330-302,,,,53-00,2/7/2025,2/10/2025,0,1766725.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-07: 
 -HST APPLIED TO WING TO BODY UPPER FAIRINGS 191 AT/BT AND 192 AT/BT ON W/O 946336 TO TROUBLESHOOT NOISE AFTER T/O.","ACTIONS:
- 2025-02-07 HST APPLIED TO WING TO BODY UPPER FAIRINGS 191 AT/BT AND 192 AT/BT ON W/O 946336 TO TROUBLESHOOT NOISE AFTER T/O. PLEASE INSPECT CONDITION OF TAPE EVERY 7 DAYS PER AMM 53-35-00-300-001
- 2025-02-07 DEFERRED
- 2025-02-10 MAINTENANCE DATA REVISION NUMBER : 111. WTB FAIRING SEALS REORIENTED IAW AMM 53-35-11-400-801-A R.111. ",
11649727,A320,EI-DVH AIRBUS A320-214,,,,May-00,2/20/2025,2/20/2025,0,2749831.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-20: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-02-20 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
11381653,A20N,EI-NSD AIRBUS A320-251N,,,,21-61,5/26/2025,,180,,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-26: 
 -PERFORM R320-21-2009 (REPEAT EO) REV. A. . RH PACK COMPRESSOR OUTLET TEMPERATURE SENSOR 32HH CLEANING. . REFERENCE: . PLEASE CARRY OUT THE REQUIREMENTS OF EOIS R320-21-2009 A. ON THE RH PACK.",,"PARTS:
- 2025-02-24 AS3582-017: PACKING || ata_chapter: 25-00
- 2025-02-24 NYC065: COATING, VASELINE || ata_chapter: 25-00
- 2025-02-24 9105A0005-02: TEMPERATURE SENSOR || ata_chapter: 21-61
- 2025-02-24 IS0PR0PYEX5LT: ISO PROPYL ALCOHOL 5 LTR DRUM || ata_chapter: 25-00
- 2025-02-24 2301-15: PIPE || ata_chapter: 21-52"
11626342,A333,G-EILA AIRBUS A330-302,,,,26-20,3/19/2025,4/3/2025,60,3663400.0,DOOR 2 RH,892480,EI,"WORKSTEPS DESCRIPTIONS:
2025-03-19: 
 -REPLACE PN:892480 SN:45605 (PORTABLE FIRE EXT BOTTLE (WATER)). INSTALLED AT: DOOR 2 RH(DOOR 2 RH). INFO/TRIGGERED BY: 892480/45605 I(INSPECTION) RP/MPD 262441-0X-1 & 262400-XX-1 / 892480 WEIGH CHECK & PROP. CARTRIDGE","ACTIONS:
- 2025-04-03 REPLACED PN:892480 SN:45605 (PORTABLE FIRE EXT BOTTLE (WATER)) INSTALLED AT: DOOR 2 RH(DOOR 2 RH) , REPLACED IAW AMM 26-24-00 REV 12 ISS 01 JAN 2025",
11392444,A333,EI-EIN AIRBUS A330-302,,,,46-26,1/11/2025,1/17/2025,30,1054123.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-01-11: UPDATING OF EFB NAVIGATION CHARTS
 -PERFORM R3XX-46-2002 (REPEAT EO) REV. A. . UPDATING OF EFB LIDO NAVIGATION CHARTS. . REFERENCE: . BACKGROUND: THE EFB IS AN IMPORTANT TOOL IN THE DAILY OPERATION OF THE FLEET, WITH THE SYSTEM BEING USED ON EVERY SECTOR TO CALCULATE TAKE-OFF AND LANDING PERFORMANCE DATA AND TO PROVIDE CREWS WITH THE NAVIGATION CHARTS REQUIRED FOR FLIGHT.  NAVIGATION CHARTS NEED TO BE UPDATED EVERY 28 DAYS AS WITH THE FMGC SYSTEM.. . ACTION: . . 1. PLEASE UPDATE THE NAVIGATION CHARTS ON THE CAPTAIN AND FIRST OFFICER EFB`S IN ACCORDANCE WITH SECTION 6.9 OF THE EFB LINE MAINTENANCE MANUAL LOCATED ON THE TECHWEB.. . 2. CLEARLY RECORD THE VERSION  OF THE EFB DATABASE CYCLE THAT HAS BEEN LOADED IN THE CLOSING SECTION OF THIS WORKORDER.. . . . ....................................................END","ACTIONS:
- 2025-01-17 MAINTENANCE DATA REVISION NUMBER :111. UPDATED THE NAVIGATION CHARTS ON THE CAPTAIN AND FIRST OFFICER EFB`S IN ACCORDANCE WITH SECTION 6.9 OF THE EFB LINE MAINTENANCE MANUAL. EFB DATABASE CYCLE: 2503 16 JAN - 19FEB",
11982316,A333,EI-DUZ AIRBUS A330-302,,,,71-00,4/30/2025,5/2/2025,11520,4309713.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-30: PERFORM ENGINE CHANGE
 -PERFORM CHECK: ENGINE CHANGE, CF6-80E1 ENGINE CHANGE TASKS","ACTIONS:
- 2025-05-02 PERFORM ENGINE CHANGEENGINE CHANGE PERFORMED IAW ASSIGNED WORKPACK",
11617052,A333,EI-EIN AIRBUS A330-302,,,,46-00,1/21/2025,1/24/2025,30,1058524.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-01-21: CONFIRM CONFIGURATION OF EFB PDI AND CHARGING CAPABILITY
 -PERFORM M3XX-46-2002 (EO) REV. A. . CONFIRM CONFIGURATION OF EFB PDI AND CHARGING OPTION. . REFERENCE: . BACKGROUND:. THIS EO HAS BEEN CREATED IN ORDER TO VERIFY THE PDI CONFIGURATION OF. THE AIRCRAFT AND IF THERE IS A SPARE CHARGING POINT AVAILABLE ON THE. PDI. . WORK INSTRUCTIONS:. . NOTE:. THE EFB PDI UNIT IS LOCATED AT THE BACK OF THE EFB CRADLE.. . 1.GAIN ACCESS TO THE CAPTAINS EFB AND TAKE A PICTURE OF THE PDI  UNIT AT THE BACK OF THE UNIT. . . CONFIRM IF THE PDI UNIT HAS A SPARE USB CHARGING POINT...........YES/NO. RECORD THE PN OF THE PDI                   PN.................................. . 2. GAIN ACCESS TO THE FIRST OFFICERS EFB AND TAKE A PICTURE OF THE PDI  UNIT AT THE BACK OF THE UNIT. . . CONFIRM IF THE PDI UNIT HAS A SPARE USB CHARGING POINT...........YES/NO. RECORD THE PN OF THE PDI                   PN.................................. . 3. RAISE A TAQ TO AVIONICS@AERLINGUS.COM AND ATTACH THE PICTURES OF THE CAPTAINS AND FO`S EFB PDI . . . . ......................END","ACTIONS:
- 2025-01-24 CONFIRM CONFIGURATION OF EFB PDI AND CHARGING CAPABILITYMAINTENANCE DATA REVISION NUMBER :111. . CAPTS AND F/OS PDIS HAVE ONE SPARE USB PORT . . CAPTS AND F/OS PDI PN IS 11-0261-01.",
11652563,A21N,EI-LRE AIRBUS A321-253NX,,,,46-26,6/26/2025,7/8/2025,30,1017939.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-26: UPDATING OF EFB NAVIGATION CHARTS
 -PERFORM R3XX-46-2002 (REPEAT EO) REV. A. . UPDATING OF EFB LIDO NAVIGATION CHARTS. . REFERENCE: . BACKGROUND: THE EFB IS AN IMPORTANT TOOL IN THE DAILY OPERATION OF THE FLEET, WITH THE SYSTEM BEING USED ON EVERY SECTOR TO CALCULATE TAKE-OFF AND LANDING PERFORMANCE DATA AND TO PROVIDE CREWS WITH THE NAVIGATION CHARTS REQUIRED FOR FLIGHT.  NAVIGATION CHARTS NEED TO BE UPDATED EVERY 28 DAYS AS WITH THE FMGC SYSTEM.. . ACTION:  . 1. PLEASE UPDATE THE NAVIGATION CHARTS ON THE CAPTAIN AND FIRST OFFICER EFB`S IN ACCORDANCE WITH SECTION 6.9 OF THE EFB LINE MAINTENANCE MANUAL LOCATED ON THE TECHWEB.  . . 2. CLEARLY RECORD THE VERSION  OF THE EFB DATABASE CYCLE THAT HAS BEEN LOADED IN THE CLOSING SECTION OF THIS WORKORDER.. . . . ..................................................END","ACTIONS:
- 2025-07-08 PERFORMED R3XX-46-2002 REV. A EFB LIDO CHARTS UPDATED.. VERSION ~ 2527.","PARTS:
- 2025-03-03 DATA TRAVELLER G4: FLIGHT OPS USB STICK || ata_chapter: 04-00"
11657035,A320,EI-EDP AIRBUS A320-214,,,,24-20,2/21/2025,3/3/2025,900,2520168.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-21: GEN 1 FAULT - ADDITIONAL TROUBLESHOOTING
 -BACKGROUND: AIRBUS HAVE RECOMMENDED ADDITIONAL TROUBLESHOOTING ON EDP DUE TO A RECENT GEN 1 FAULT IN ORDER TO BE SURE THAT THERE IS NO ISSUE REGARDING AIRCRAFT WIRING.. . WORK INSTRUSTIONS:. . 1. PLEASE PERFORM TSM TASK 24-20-00-810-914-A - FAILURE OF THE IDG 1 SERVO VALVE OR ITS WIRING. . 2. PLEASE REPORT ANY FINDINGS TO AVIONICS VIA TAQ.. . ...........END","ACTIONS:
- 2025-03-02 GEN 1 FAULT - ADDITIONAL TROUBLESHOOTINGWIRING CHECKS C/O IAW TSM 24-20-00-810-914-A AND ASM 24-21-01 SCH 01 P0015 (SHEET 1). . WIRING CHECKED OK. . IDG 1 SERVO VALVE. PIN B/1 TO B/2 --- 69.2 OHMS @ 8 DEGREES C. PIN B/1 TO IDG CASE --- NO CON. PIN B/2 TO IDG CASE --- NO CON. . IDG1 B/1 TO AB/11J GCU1 --- 1.5 OHMS. IDG1 B/2 TO AB/11H GCU1 --- 1.5 OHMS. GCU1 AB/11J TO AB/10H (SHIELD) --- NO CON. GCU1 AB/11H TO AB/10H (SHIELD) --- NO CON. . ALL PINS MENTIONED ABOVE CHECKED TO GROUND --- NO CON",
12226478,A320,EI-DER AIRBUS A320-214,,,,71-00,6/10/2025,,60,,NO1ENG,642-1000-505,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-10: 
 -MANDATORY: PERFORM R320-71-2085 COMPONENT (REPEAT EO) REV. 00. PARTNO : 642-1000-505 / SERIALNO : 8085001.          INLET COWL ASSY. ( NOSE COWL ).          POS: NO1ENG. . DENT ON INLET COWL LIP - REPEAT INSPECTION. . REFERENCE: . BACKGROUND: DENT FOUND ON EI-DER REF WORKORDER 50`005`336, EO RAISED TO PERFORM REPEAT INSPECTION OF THE DENT. . . 1. CARRY OUT AN INSPECTION OF THE AIR INTAKE COWL LIP SKIN STRUCTURE AS PER AMM 71-11-00-210-001. PAY ATTENTION TO THE DENT ON THE LIP SKIN STRUCTURE AT THE 6 O`CLOCK POSITION  AND ENSURE THE PROFILE HAS NOT PROPAGATED. PROFILE DETAILS: DIAMETER: 9 MM, DEPTH: 0.2 MM     . . 2. CARRY OUT A 10X MAGNIFIED VISUAL INSPECTION ON THE DENT TO VERIFY NO CRACKS HAVE INITIATED.  . . 3. IF DENT HAS PROPAGATED OR CRACKS ARE FOUND, REPORT ANY FINDINGS ON WORKORDER AND ADVISE POWERPLANT ENGINEERING VIA URGENT TAQ.",,
11951214,A320,EI-GAL AIRBUS A320-214,,,,92-50,4/28/2025,,1350,,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-28: MODIFICATION OF 107VU FOR ATA 21 CONNECTORS VIA SB A320-92-1146
 -PERFORM A320-92-1146 (SB) REV. 01. . ELECTRIC AND ELECTRONIC COMMON INSTALLATION - EQUIPMENT FOR BOXES AND. PANELS - MODIFY 107VU FOR ATA 21 CONNECTORS OVERHEAT (CEO). REFERENCE: . . BACKGROUND: . ON A320 FAMILY, SEVERAL OVERHEATED CONNECTORS FIN 1276VC, FIN 1276VCA, FIN 1278VC, AND FIN 1278VCA HAVE BEEN REPORTED. UNDERSIZING OF THE CONTACTS INSIDE CONNECTORS AND RECEPTACLES HAS BEEN EVALUATED AS THE ROOT CAUSE.. THIS SB PROVIDES INSTRUCTIONS TO SPLIT THE CONNECTORS AND INCREASE THE CONTACT SIZING.. . ACTION:. 1. PLEASE CARRY OUT AIRBUS SB A320-92-1146 REV 01, FOLLOWING INSTRUCTIONS IN EOIS A320-92-1146 REV B.. . MATERIAL NOTE: DRILLING TOOL P/N 98D92003001000 IS DESIGNED TO BE REUSABLE MULTIPLE TIMES. PLEASE USE IT WITH CARE AND RETURN IT BACK TO STORES ONCE MOD IS COMPLETED.. . 2. PLEASE REMEMBER RAISE A TAQ TO AVIONICS@AERLINGUS.COM TO NOTIFY THE SB ACCOMPLISHMENT SO IT CAN BE REPORTED BACK TO AIRBUS.",,"PARTS:
- 2025-04-25 04EAC2: PRIMER POLYURETHANE PAIN || ata_chapter: 51-00
- 2025-04-25 04JME4: TOP COAT POLYURETHANE || ata_chapter: 51-00
- 2025-04-25 10ABC1: COATING, KIT || ata_chapter: 25-00"
11418164,A333,G-EIDY AIRBUS A330-302,,,,46-26,1/30/2025,2/16/2025,30,3815639.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-01-30: UPDATING OF EFB NAVIGATION CHARTS
 -PERFORM R3XX-46-2002 (REPEAT EO) REV. A. . UPDATING OF EFB LIDO NAVIGATION CHARTS. . REFERENCE: . BACKGROUND: THE EFB IS AN IMPORTANT TOOL IN THE DAILY OPERATION OF THE FLEET, WITH THE SYSTEM BEING USED ON EVERY SECTOR TO CALCULATE TAKE-OFF AND LANDING PERFORMANCE DATA AND TO PROVIDE CREWS WITH THE NAVIGATION CHARTS REQUIRED FOR FLIGHT.  NAVIGATION CHARTS NEED TO BE UPDATED EVERY 28 DAYS AS WITH THE FMGC SYSTEM.. . ACTION: . . 1. PLEASE UPDATE THE NAVIGATION CHARTS ON THE CAPTAIN AND FIRST OFFICER EFB`S IN ACCORDANCE WITH SECTION 6.9 OF THE EFB LINE MAINTENANCE MANUAL LOCATED ON THE TECHWEB.. . 2. CLEARLY RECORD THE VERSION  OF THE EFB DATABASE CYCLE THAT HAS BEEN LOADED IN THE CLOSING SECTION OF THIS WORKORDER.. . . . ....................................................END","ACTIONS:
- 2025-02-16 UPDATING OF EFB NAVIGATION CHARTSEFB`S UPDATED.. INSTALLED  CYCLE: 2507 (13FEB-19MAR). ",
12210081,A333,G-EILA AIRBUS A330-302,,,,May-00,5/25/2025,5/26/2025,0,3707710.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-25: PERFORM CHECK: A330 - DAILY CHECK (DAILY CHECK)
 -PERFORM CHECK: DAILY CHECK, A330 - DAILY CHECK. INTERVAL: 1/D IAW DAILY CHECK DOCUMENT WORKSHEET","ACTIONS:
- 2025-05-26 PERFORM CHECK: A330 - DAILY CHECK (DAILY CHECK)DAILY CHECK PERFORMED",
11611858,A333,EI-DUZ AIRBUS A330-302,,,,May-00,1/18/2025,1/19/2025,0,4234728.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-01-18: PERFORM CHECK: A330 - DAILY CHECK (DAILY CHECK)
 -PERFORM CHECK: DAILY CHECK, A330 - DAILY CHECK. INTERVAL: 1/D IAW DAILY CHECK DOCUMENT WORKSHEET","ACTIONS:
- 2025-01-19 DAILY CHECK PERFORMED TO THE LATEST REVISION OF ALD 426",
11614554,A320,EI-DEK AIRBUS A320-214,,,,80-11,6/8/2025,6/8/2025,60,3190917.0,NO2ENG,3505582-27,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-08: 
 -PERFORM ON PN:3505582-27 SN:YG326133-2 (STARTER). DETAILED INSPECTION (STARTER-801110-C1-1-CHECK CHIPDETECTOR). OW/MPD 801110-C1-1-CHK CHIP DETECTOR. INSTALLED AT: NO2ENG(NO 2 ENGINE). INSTALLED IN PN:CFM56-5B4P SN:779748 (ENGINE CFM56) (POS:NO2ENG). (POS DESCR:NO 2 ENGINE). CHECK CHIP DETECTOR.. . RECORD PART AND BATCH NUMBER OF ANY PARTS USED IN THE MATERIAL USED SECTION OF THE TASK CARD AND ON THE AMOS WORKORDER..  . NOTE: ENSURE THERE IS A FAN COWL INDEPENDENT INSPECTION TECH. LOG ENTRY","ACTIONS:
- 2025-06-08 DETAILED INSPECTION NO.2 ENG STARTER CHIP DETECTOR, CARRIED OUT IAW AMM 80-11-10-210-001-C REV.113. . FINDINGS:. NO.2 ENG STARTER CHIP DETECTOR FOUND WITH A LARGE ACCUMULATION OF METAL PARTICLES. . NO.2 ENG STARTER REQUIRES REPLACEMENT. . REF WORKORDER 12`225`647 FOR REPLACEMENT.",
12221196,A320,EI-DVH AIRBUS A320-214,,,,May-00,6/8/2025,6/9/2025,0,2808404.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-08: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-06-09 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
11818768,A320,EI-DVN AIRBUS A320-214,,,,May-51,4/29/2025,6/2/2025,120,2217808.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-29: INSPECTION AND RECTIFICATION OF REPEAT SAFA FINDINGS
 -DUE TO ONGOING REPEAT FINDINGS DURING SAFA / SACA INSPECTIONS,. CARRY OUT THE ACCOMPLISHMENT INSTRUCTIONS OF THE ATTACHED EOIS R320-05-2003 REVISION A.","ACTIONS:
- 2025-06-02 INSPECTION AND RECTIFICATION OF REPEAT SAFA FINDINGSPERFORMED AS REQUIRED",
50004041,A20N,EI-NSA AIRBUS A320-251N,6537.0,C,28-00-01A,28-00,6/23/2025,6/25/2025,0,369443.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-23: 
 -FUEL MAINT MESSAGE ON STATUS PAGE","ACTIONS:
- 2025-06-23 TRANSFERRED TO DDR SECTION I.A.W MEL 28-00-01A
- 2025-06-25 FUNCTIONAL TEST OF THE FUEL LEVEL SENSING SYSTEM CARRIED OUT WITH NO FAULTS IAW AMM 28-46-00-740-001-A REV 113",
12231689,A333,EI-GCF AIRBUS A330-302,,,,May-00,6/18/2025,6/19/2025,0,1886398.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-18: PERFORM CHECK: A330 - DAILY CHECK (DAILY CHECK)
 -PERFORM CHECK: DAILY CHECK, A330 - DAILY CHECK. INTERVAL: 1/D IAW DAILY CHECK DOCUMENT WORKSHEET","ACTIONS:
- 2025-06-19 MAINTENANCE DATA REVISION NUMBER : 112. . DAILY CHECK PERFORMED PER TASKCARDS. CRS SIGNED IN TLP",
11626225,A21N,EI-LRH AIRBUS A321-253NX,,,,May-00,2/6/2025,2/8/2025,0,892176.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-06: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 72/HR IAW ALD431","ACTIONS:
- 2025-02-08 RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
11977408,A320,EI-DEO AIRBUS A320-214,,,,May-00,4/30/2025,4/30/2025,0,3086332.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-30: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-04-30 PERFORM CHECK: A320 RAMP CHECK (RAMP)PERFORMED AS REQUIRED OK IAW ALD431",
50045312,A21N,EI-XLV AIRBUS A321-253NY,7144.0,D,34-50-10A,34-50,6/20/2025,6/29/2025,0,31831.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-20: 
 -ADS-B RPTG 2 MESSAGE","ACTIONS:
- 2025-06-29 ATC 1&2 BITE TEST CARRIED OUT IAW AMM 34-52-00-740-004-A RV 113. NO FAULTS
- 2025-06-20 TRANSFERED TO DDR. DISPATCHED UNDER MEL 34-50-10A CAT. D",
11746476,A320,EI-DVN AIRBUS A320-214,,,,77-00,3/13/2025,3/27/2025,60,2180446.0,NO2 ENG,CFM56-5B43,EI,"WORKSTEPS DESCRIPTIONS:
2025-03-13: 
 -PERFORM CFM56-5B-77-0021 COMPONENT (SB) REV. 00. PARTNO : CFM56-5B43 / SERIALNO : 699217.          TECH ENGINE, CFM56.          POS: NO2 ENG. . ENGINE INDICATING - GENERAL (77-00-00) - REPETITIVE CLEANING OF CJ13 /. EGT COUPLING MAIN JUNCTION BOX INTERFACE. REFERENCE: . 1. GAIN ACCESS TO THE AIRCRAFT.      . . 2. PERFORM ON WING SB INSTRUCTIONS PER SB 77-0021.     . . 3. CLOSE ACCESS TO THE AIRCRAFT.      . . 4. PLEASE REPORT ANY FINDINGS VIA TAQ TO POWERPLANT ENGINEERING.    . . NOTE: INDEPENDENT INSPECTION FOR CLOSURE OF ENGINE COWLINGS IAW MOE 2.23.1 APPLIES.","ACTIONS:
- 2025-03-26 PERFORM CFM56-5B-77-0021 COMPONENT (SB) REV. 00CLEANING OF CJ13 / EGT COUPLING MAIN JUNCTION BOX INTERFACE CARRIED OUT IAW SB 77-0021, REV 1/9/23.. OPS CHECK OK IAW AMM 73-29-00-710-040-B02, REV 112. . . REF W/O: 970020 FOR INDEPENDENT INSPECTION.",
50045605,A20N,EI-NSE AIRBUS A320-251N,,,,51-75,6/19/2025,6/19/2025,0,149579.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-19: 
 -BULK CARGO DOOR FOUND WITH DAMAGE PLEASE EVALUATE","ACTIONS:
- 2025-06-19 MAINTENANCE DATA REVISION NUMBER : 44. TOP COAT PAINT ONLY TX TO DDR IAW SRM 51-75-12 R44 UNTIL NEXT MAINT OPPORTUNITY
- 2025-06-19 TOPCOAT PAINT REPAIR CARRIED OUT IAW SRM 51-75-12 REV 44",
11656963,A20N,EI-NSB AIRBUS A320-251N,,,,51-00,2/21/2025,2/26/2025,30,309265.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-21: D&B TECH LOG UPDATE
 -PLEASE REMOVE CURRENT ALD 739 FROM AIRCRAFT TECH LOG AND REPLACE WITH THE ATTACHED UPDATED ALD 739 FOR WHICH INCLUDES ITEM 16, 17 & 18.","ACTIONS:
- 2025-02-26 D&B TECH LOG UPDATE. PLEASE REMOVE CURRENT ALD 739 FROM AIRCRAFT TECH LOG AND REPLACE WITH THE ATTACHED UPDATED ALD 739 FOR WHICH INCLUDES ITEM 16, 17 & 18 PERFORMED",
11635721,A20N,EI-NSC AIRBUS A320-251N,,,,May-00,2/15/2025,2/15/2025,0,217915.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-15: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-02-15 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
